,id,name,license_id,address_number,address_street_name,ssn,person_id,transcript
2422,48069,Carmina Sirk,275844,3796,Blackmoor Ave,124071983,48069,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
"
2423,67624,Kenyetta Watchman,541524,1912,Karth Ave,672060581,67624,"
"
2424,32036,Stephaine Abrew,270063,1283,Pine Valley Circle,587558080,32036,"but the Dodo had paused as if it thought that SOMEBODY ought to speak,
"
2425,93624,Shemika Bitzer,342929,3974,Stimson Rd,154335292,93624,"
"
2426,17681,Shari Barberi,652555,2166,Elioak Rd,925562208,17681,"Alice had been all the way down one side and up the other, trying every
"
2427,34475,Brant Meuler,472154,1977,Greisen Ave,998954933,34475,"‘Boots and shoes under the sea,’ the Gryphon went on in a deep voice,
"
2428,62214,Bret Derise,687119,3476,Northwood Estates Blvd,167304464,62214,"
"
2429,43745,Emma Pilgreen,577934,2667,Marclaire Rd,697636683,43745,"‘What was that?’ inquired Alice.
"
2430,91874,Robbie Strachn,871481,497,Cotton Farm Blvd,698884396,91874,"
"
2431,49318,Tracy Touhy,463166,3321,Jemmett Blvd,229965677,49318,"Down, down, down. Would the fall NEVER come to an end! ‘I wonder how
"
2432,99965,Cherie Zeimantz,287627,3661,The Water Ave,362877324,99965,"said ‘No, never’) ‘--so you can have no idea what a delightful thing a
"
2433,16773,Lieselotte Rebert,935576,879,Bryte St,657240439,16773,"
"
2434,51508,Avery Caballes,198550,1172,Cristowe Blvd,995521031,51508,"
"
2435,38140,Selene Staszak,518594,1941,Hess Blvd,854203628,38140,"
"
2436,21031,Cyril Rouleau,263817,3951,Village Green Dr,943167331,21031,"
"
2437,56128,Quentin Scicutella,675809,507,E John St,306222334,56128,"
"
2438,48864,Keely Eovaldi,745903,2834,Seale Rd,817628874,48864,"down on one knee as he spoke, ‘we were trying--’
"
2439,87610,Rosendo Greenawalt,490773,178,Saranell St,227230066,87610,"well.
"
2440,74184,Candace Kunkler,758753,679,Ashwood Rd,453345718,74184,"wood for fear of their hearing her; and when she next peeped out the
"
2441,66081,Wilbur Tinelli,310908,3723,Maplewood Park Way,866262037,66081,"to say which), and they went on for some while in silence.
"
2442,35266,Melvin Adamitis,819944,419,Bigginwood St,568081231,35266,"     And pour the waters of the Nile
"
2443,97286,Jared Josselyn,662519,1558,McKell St,937170204,97286,"
"
2444,32387,Breanne Dodsworth,667329,2407,Ivy Dene Way,553810415,32387,"she thought of herself, ‘I wish the creatures wouldn’t be so easily
"
2445,69798,Larita Rigley,179559,2966,Pond Blvd,136805607,69798,"
"
2446,69743,Edelmira Sherley,109604,1136,E la Porte St,527742021,69743,"but at any rate it would not open any of them. However, on the second
"
2447,47964,Korey Svedin,584433,2489,Northeast Hollyhills Circle,776457560,47964,"
"
2448,64044,Melany Matkowsky,593039,419,Whitlowe Rd,655950394,64044,"rabbits. I almost wish I hadn’t gone down that rabbit-hole--and yet--and
"
2449,52095,Romeo Mecardo,616581,18,Greenwich High Way,481274624,52095,"going to happen next. First, she tried to look down and make out what
"
2450,40208,Shyla Steck,906340,2908,Lambridge Wood Rd,366139335,40208,"history, and you’ll understand why it is I hate cats and dogs.’
"
2451,30674,Arielle Libertini,751884,719,Winnie Way,342452706,30674,"now for the garden!’ and she ran with all speed back to the little door:
"
2452,50117,Bennett Soifer,653668,3164,Lausanne Ave,647780815,50117,"generally a ridge or furrow in the way wherever she wanted to send the
"
2453,48426,Julio Loken,357927,2753,Whitmore Brook Blvd,243694425,48426,"‘She boxed the Queen’s ears--’ the Rabbit began. Alice gave a little
"
2454,41157,Yolando Randahl,319967,2429,Fauvel Ave,890994026,41157,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,
"
2455,78073,Eugene Shults,644191,670,Wendell Rd,240360177,78073," “There is another shore, you know, upon the other side.
"
2456,26187,Hettie Macreno,818336,3182,Nairdwood Circle,578272574,26187,"tell what o’clock it is!’
"
2457,64949,Valda Lile,329939,1530,W Doede St,140842449,64949,"beginning with the end of the tail, and ending with the grin, which
"
2458,59582,Tequila Mcmillan,942854,2631,Blewett Circle,370092634,59582,"
"
2459,26877,Stevie Mikus,450529,2893,Chapel Hill Circle,211172374,26877,"
"
2460,28759,Keturah Mocco,766647,3006,Stapleford Hall Dr,727897121,28759,"‘Pepper, mostly,’ said the cook.
"
2461,76374,Gregory Riddles,943266,1381,South Wolfinger Blvd,678384128,76374,"it must be a walrus or hippopotamus, but then she remembered how small
"
2462,67238,Joanna Beydler,682102,1830,Gambrills Cove Dr,263634406,67238,"to herself that perhaps it was only the pepper that had made her so
"
2463,69813,Demetrice Batimon,228602,611,Las Flores Dr,610746377,69813,"
"
2464,43489,Paris Traum,957473,3806,Kansas Way,243094871,43489,"get” is the same thing as “I get what I like”!’
"
2465,35465,Caleb Misenti,992624,3211,Ambum Ave,349879178,35465,"
"
2466,13641,Truman Lackett,629373,2244,Orchardhill Ave,308711568,13641,"‘At any rate I’ll never go THERE again!’ said Alice as she picked her
"
2467,90810,Elroy Watrous,879475,488,Saint Edward Dr,200732310,90810,"a frying-pan after her as she went out, but it just missed her.
"
2468,59712,Tobie Edgerson,709123,672,Parrenthorn Blvd,232616770,59712,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
"
2469,66117,Marvin Doe,473886,880,Sisk Blvd,741753210,66117," They are waiting on the shingle--will you come and join the dance?
"
2470,73490,Lyman Harshbarger,551626,2648,Ministerial Blvd,415368276,73490,"   Soo--oop of the e--e--evening,
"
2471,66602,Eliseo Voit,140891,635,Wilburne Blvd,585008939,66602,"ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t
"
2472,60672,Shonna Tigges,194095,3145,Timber Acres Dr,770416162,60672,"uncomfortably sharp chin. However, she did not like to be rude, so she
"
2473,14510,Justine Hagos,183340,3847,Ardsley Dr,331613266,14510,"savage when they met in the kitchen.
"
2474,47330,Kylie Ticer,566839,3764,Merikoke Ave,963399435,47330,"‘Would you tell me,’ said Alice, a little timidly, ‘why you are painting
"
2475,91136,Kieth Traster,248636,3227,Alyson Dr,165967509,91136," “There is another shore, you know, upon the other side.
"
2476,52564,Harriette Mcleskey,747768,3151,New Change  Cannon Way,569849866,52564,"about it while the Mouse was speaking, so that her idea of the tale was
"
2477,25352,Romana Larbi,217039,1938,Val Gardena Way,406193082,25352,"
"
2478,74488,Damian Schrack,637579,1743,Laurinda Ave,396208829,74488,"
"
2479,21625,Lowell Mineah,578800,167,Meg Grace Circle,630242976,21625,"
"
2480,17415,Doug Dobbs,788702,1640,Grahame Way,346586969,17415,"
"
2481,77915,Billie Delucchi,918394,2032,S Pinecrest Ave,182792995,77915,"and skurried away into the darkness as hard as he could go.
"
2482,74499,Almeda Boyer,812920,1018,Cleaveland Dr,833602337,74499,"coming. ‘There’s PLENTY of room!’ said Alice indignantly, and she sat
"
2483,53789,Toni Siwiec,855892,1398,Woodbank Dr,820490009,53789,"‘You might just as well say,’ added the Dormouse, who seemed to be
"
2484,33655,Efren Purgason,547798,544,Cromwell Circle,145589647,33655,"before, as the March Hare had just upset the milk-jug into his plate.
"
2485,73804,Dell Baumohl,270792,3005,E Hill St,257092969,73804,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
"
2486,78429,Harris Plourd,670287,2720,Tulls Ave,278145085,78429,"‘Back to land again, and that’s all the first figure,’ said the Mock
"
2487,22942,Allan Ulses,129753,2965,Attard Way,689542755,22942,"
"
2488,80931,Ulysses Gilreath,958242,2379,Alliott Way,818660652,80931,"‘What IS the use of repeating all that stuff,’ the Mock Turtle
"
2489,82146,Dixie Baek,186717,942,Temeraire Ave,281290468,82146,"for the next moment a shower of little pebbles came rattling in at the
"
2490,73107,Octavio Unick,984247,627,Hy Sil Way,191351160,73107,"
"
2491,25496,Song Heltzel,256457,2983,Churchill Downs Ave,897619082,25496,"of the cattle in the distance would take the place of the Mock Turtle’s
"
2492,86892,Nisha Benzie,569410,3163,Remus Circle,618011480,86892,"conversations?’
"
2493,42773,Ted Klenke,182187,3656,Morley Wynyard Dr,337119566,42773,"jumping about like mad things all this time, sat down again very sadly
"
2494,93498,Teresa Orhenkowski,764757,1271,Veery St,532461936,93498,"‘That WAS a narrow escape!’ said Alice, a good deal frightened at the
"
2495,92604,Florinda Sebeniecher,742950,3176,Merust Rd,755106502,92604,"holiday?’
"
2496,98716,Craig Croxton,223124,2257,Lavinia Way,519951434,98716,"haven’t had a wink of sleep these three weeks!’
"
2497,68154,Cole Brause,646562,1617,North Gilchrist Dr,768806247,68154,"
"
2498,77660,Derek Denker,976461,3869,Damon Park St,931793845,77660,"
"
2499,60657,Nilsa Bascomb,335485,1242,East Oak Way,673375294,60657,"‘I suppose so,’ said Alice.
"
2500,15976,Londa Booker,517952,2773,Glen Gerry St,491365450,15976,"letter, written by the prisoner to--to somebody.’
"
2501,93416,Zana Izsak,532141,398,Alan Crest St,940954766,93416,"all!’ ‘Do as I tell you, you coward!’ and at last she spread out her
"
2502,58965,Mozelle Nordon,420557,1018,S Bode Blvd,189094071,58965,"my own. I’m a hatter.’
"
2503,94332,Lauryn Stublaski,674766,3037,Eckhart Circle,666620621,94332,"
"
2504,54118,Virgilio Agard,634816,2543,Brunswick Woods Circle,833208679,54118,"yet.’
"
2505,14577,Sam Walkington,110604,462,Parcel E Mayfair Way,228123723,14577,"The Duchess took her choice, and was gone in a moment.
"
2506,37764,Malka Zajdel,800897,3268,Silentree Ave,539409159,37764,"be NO mistake about it: it was neither more nor less than a pig, and she
"
2507,21314,Daniel Schwendinger,219130,193,Rosegold Rd,105296868,21314,"down on one knee as he spoke, ‘we were trying--’
"
2508,24587,Odis Palange,120768,405,Manildra Rd,843611570,24587,"Here was another puzzling question; and as Alice could not think of any
"
2509,29232,Norbert Lacko,615657,3045,Rokewood Rd,907372988,29232,"ground as she spoke; ‘either you or your head must be off, and that in
"
2510,77730,Taylor Horal,613094,2746,Billericay Rd,919017513,77730,"
"
2511,32704,Kasey Sommons,902713,1471,Barrymore Rd,674750365,32704,"the other players, and shouting ‘Off with his head!’ or ‘Off with her
"
2512,13679,Elinor Nogueira,800296,524,Pleasant Springs Blvd,967602103,13679,"
"
2513,98405,Sau Sluter,772003,1430,Valleton Way,259154320,98405,"
"
2514,61317,Pa Mandiola,258329,334,Coles Chance Circle,642092007,61317,"age, there was no more to be said.
"
2515,87413,Wally Granzow,602106,2244,Horsmann Blvd,289088477,87413,"Still she went on growing, and, as a last resource, she put one arm out
"
2516,65427,Deangelo Comerford,518370,2319,Segel Ave,544421393,65427,"tiptoe, put his mouth close to her ear, and whispered ‘She’s under
"
2517,28811,Walter Hennig,156812,533,Borio Circle,680511144,28811,"          must have a
"
2518,78290,Fredrick Haskett,429011,273,Spring Mill Circle,808142000,78290,"
"
2519,64921,Chuck Shenkman,969760,3801,Franz Way,514207316,64921,"‘I’d rather finish my tea,’ said the Hatter, with an anxious look at the
"
2520,88978,Kendrick Mozga,282839,3825,Shira Way,414616969,88978,"looked back once or twice, half hoping that they would call after her:
"
2521,62847,Trey Ferullo,832771,1798,Norfen St,583427844,62847,"who turned pale and fidgeted.
"
2522,54319,Dagny Bytheway,118564,1204,South Fern Dr,370102005,54319,"forgotten that, if you drink much from a bottle marked ‘poison,’ it is
"
2523,15508,Jimmie Rainier,541284,3005,Merseles Way,879258231,15508,"get out again.
"
2524,41382,Ming Kerson,575510,810,Highbank Blvd,737266696,41382,"to take out of it, and burning with curiosity, she ran across the field
"
2525,60958,Yaeko Shubin,392529,1829,Canyon Four Ave,399996906,60958,"
"
2526,58360,Tinisha Seaford,518249,3241,Regency Forest Ave,266897937,58360,"
"
2527,44308,German Babula,280937,1734,Odencroft Dr,904986070,44308,"saying, ‘Thank you, sir, for your interesting story,’ but she could
"
2528,95669,Claud Estevez,721286,275,Dorwood Blvd,270977238,95669,"Alice had no idea what to do, and in despair she put her hand in her
"
2529,14252,France Leipheimer,899918,2426,N Kedvale Rd,522631411,14252,"The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he
"
2530,30184,Bill Genous,348409,1833,Los Ojos Way,945853762,30184,"sitting sad and lonely on a little ledge of rock, and, as they came
"
2531,64098,Jordan Chenevey,689158,3040,Iadarosa Ave,777693174,64098,"Alice, ‘and if it makes me grow larger, I can reach the key; and if it
"
2532,90800,Margie Quilling,818845,1662,Amman St,637414577,90800,"an agony of terror. ‘Oh, there goes his PRECIOUS nose’; as an unusually
"
2533,51948,Adina Depinto,615485,450,South Shore Blvd,646508089,51948,"Alice sighed wearily. ‘I think you might do something better with the
"
2534,39496,Norris Rosborough,638161,3072,Gill St,830282707,39496,"arrived, with a great crowd assembled about them--all sorts of little
"
2535,98135,Edna Piearcy,958204,166,Brinsmade Circle,617137968,98135,"‘I haven’t opened it yet,’ said the White Rabbit, ‘but it seems to be a
"
2536,28544,Sabina Grider,779492,2094,Wehrman Blvd,225436483,28544,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
2537,53765,Barbra Linz,318128,1152,Cottongrass Blvd,277047607,53765,"its children, ‘Come away, my dears! It’s high time you were all in bed!’
"
2538,46982,Jewel Ittner,443067,587,Hollyspring Ave,528728759,46982,"     morning I’ve
"
2539,62215,Karry Altiery,523624,1257,Sinaloa Blvd,240253850,62215,"the hint; but the cook was busily stirring the soup, and seemed not to
"
2540,33902,Donny Gunlock,584168,1709,South B Ave,764496469,33902,"use their putting their heads down and saying “Come up again, dear!” I
"
2541,79185,Mauro Bordenet,203162,2992,Leete Ave,911959267,79185,"
"
2542,50209,Mathilde Mirza,788837,582,Brain Rd,913172198,50209,"
"
2543,48001,Aundrea Wenclawiak,188663,238,Wacota Rd,374250897,48001,"your Majesty?’ he asked.
"
2544,47306,Murray Yellowhair,311458,2399,Sea Cove Blvd,715307595,47306,"
"
2545,22823,Reid Nailor,728713,2251,Ludgate Way,680144412,22823,"
"
2546,88418,Lavone Zaritsky,978992,3946,South Alfaya Rd,342235684,88418,"use their putting their heads down and saying “Come up again, dear!” I
"
2547,96010,Riley Marcano,496069,23,Lyeway Blvd,278055506,96010,"for the moment she quite forgot how to speak good English); ‘now I’m
"
2548,18026,Ta Jopling,880721,3243,Spender Circle,105016510,18026,"mouse-traps, and the moon, and memory, and muchness--you know you say
"
2549,28435,Jay Wilkosz,531113,830,Polesden St,923650811,28435,"away from her as hard as it could go, and making quite a commotion in
"
2550,26061,Ronna Johnikins,221559,120,Crudge St,859557902,26061,"
"
2551,70913,Joannie Strei,653947,953,N Kingsdale Ave,693016464,70913,"
"
2552,63175,Boyce Tabares,473919,1388,Foxclove Ave,587985705,63175,"now and then; such as, ‘Sure, I don’t like it, yer honour, at all, at
"
2553,40412,Logan Limber,677264,99,Barn House Ave,682556229,40412,"It was the White Rabbit, trotting slowly back again, and looking
"
2554,56253,Michale Stjohn,815598,574,Cuyler Circle,151652261,56253,"them out again. That’s all.’
"
2555,86541,Annabell Zwilling,709133,1859,Patti Rd,332961158,86541,"a pleased tone.
"
2556,34746,Travis Carli,233867,466,Hawick Way,358402664,34746,"
"
2557,79285,Robin Abruzzese,699423,3246,Furwood Rd,945784901,79285,"
"
2558,32375,Scot Slone,407198,1700,Andard St,811127027,32375,"a doze; but, on being pinched by the Hatter, it woke up again with
"
2559,97433,Bethanie Venters,203971,3843,South Whippoorwill Dr,213001047,97433,"trouble, you know, as we needn’t try to find any. And yet I don’t know,’
"
